Country,Date,Approved_Value,Source
Mexico,2024-02-01,595,Actual
Mexico,2024-03-01,480,Actual
Mexico,2024-04-01,540,Actual
Mexico,2024-05-01,705,Actual
Mexico,2024-06-01,420,Actual
Mexico,2024-07-01,530,Actual
Mexico,2024-08-01,655,Actual
Mexico,2024-09-01,330,Actual
Mexico,2024-10-01,320,Actual
Mexico,2024-11-01,670,Actual
Mexico,2024-12-01,400,Actual
Mexico,2025-01-01,712,Forecast
Mexico,2025-02-01,667,Forecast
Mexico,2025-03-01,595,Forecast
Mexico,2025-04-01,532,Forecast
Mexico,2025-05-01,607,Forecast
Mexico,2025-06-01,514,Forecast
Mexico,2025-07-01,544,Forecast
Mexico,2025-08-01,601,Forecast
Mexico,2025-09-01,463,Forecast
Mexico,2025-10-01,442,Forecast
Mexico,2025-11-01,521,Forecast
Mexico,2025-12-01,504,Forecast
Mexico,2026-01-01,747,Forecast
Mexico,2026-02-01,686,Forecast
Mexico,2026-03-01,665,Forecast
Mexico,2026-04-01,560,Forecast
Mexico,2026-05-01,624,Forecast
Mexico,2026-06-01,570,Forecast
Mexico,2026-07-01,584,Forecast
Mexico,2026-08-01,628,Forecast
Mexico,2026-09-01,523,Forecast
Mexico,2026-10-01,506,Forecast
Mexico,2026-11-01,520,Forecast
Mexico,2026-12-01,574,Forecast
Moldova,2022-01-01,10,Actual
Moldova,2022-02-01,15,Actual
Moldova,2022-03-01,40,Actual
Moldova,2022-04-01,10,Actual
Moldova,2022-05-01,30,Actual
Moldova,2022-06-01,20,Actual
Moldova,2022-07-01,20,Actual
Moldova,2022-08-01,5,Actual
Moldova,2022-09-01,30,Actual
Moldova,2022-10-01,15,Actual
Moldova,2022-11-01,15,Actual
Moldova,2022-12-01,0,Actual
Moldova,2023-01-01,25,Actual
Moldova,2023-02-01,5,Actual
Moldova,2023-03-01,10,Actual
Moldova,2023-04-01,10,Actual
Moldova,2023-05-01,10,Actual
Moldova,2023-06-01,15,Actual
Moldova,2023-07-01,10,Actual
Moldova,2023-08-01,15,Actual
Moldova,2023-09-01,20,Actual
Moldova,2023-10-01,5,Actual
Moldova,2023-11-01,10,Actual
Moldova,2023-12-01,5,Actual
Moldova,2024-01-01,5,Actual
Moldova,2024-02-01,5,Actual
Moldova,2024-03-01,10,Actual
Moldova,2024-04-01,10,Actual
Moldova,2024-05-01,10,Actual
Moldova,2024-06-01,5,Actual
Moldova,2024-07-01,15,Actual
Moldova,2024-08-01,25,Actual
Moldova,2024-09-01,5,Actual
Moldova,2024-10-01,10,Actual
Moldova,2024-11-01,20,Actual
Moldova,2024-12-01,0,Actual
Moldova,2025-01-01,7,Forecast
Moldova,2025-02-01,7,Forecast
Moldova,2025-03-01,11,Forecast
Moldova,2025-04-01,5,Forecast
Moldova,2025-05-01,11,Forecast
Moldova,2025-06-01,7,Forecast
Moldova,2025-07-01,8,Forecast
Moldova,2025-08-01,9,Forecast
Moldova,2025-09-01,10,Forecast
Moldova,2025-10-01,6,Forecast
Moldova,2025-11-01,9,Forecast
Moldova,2025-12-01,2,Forecast
Moldova,2026-01-01,5,Forecast
Moldova,2026-02-01,3,Forecast
Moldova,2026-03-01,9,Forecast
Moldova,2026-04-01,4,Forecast
Moldova,2026-05-01,7,Forecast
Moldova,2026-06-01,6,Forecast
Moldova,2026-07-01,7,Forecast
Moldova,2026-08-01,6,Forecast
Moldova,2026-09-01,9,Forecast
Moldova,2026-10-01,4,Forecast
Moldova,2026-11-01,6,Forecast
Moldova,2026-12-01,0,Forecast
Monaco,2022-01-01,0,Actual
Monaco,2022-02-01,0,Actual
Monaco,2022-03-01,0,Actual
Monaco,2022-04-01,0,Actual
Monaco,2022-05-01,0,Actual
Monaco,2022-06-01,0,Actual
Monaco,2022-07-01,0,Actual
Monaco,2022-08-01,0,Actual
Monaco,2022-09-01,0,Actual
Monaco,2022-10-01,0,Actual
Monaco,2022-11-01,0,Actual
Monaco,2022-12-01,0,Actual
Monaco,2023-01-01,0,Actual
Monaco,2023-02-01,0,Actual
Monaco,2023-03-01,0,Actual
Monaco,2023-04-01,0,Actual
Monaco,2023-05-01,0,Actual
Monaco,2023-06-01,0,Actual
Monaco,2023-07-01,0,Actual
Monaco,2023-08-01,0,Actual
Monaco,2023-09-01,0,Actual
Monaco,2023-10-01,0,Actual
Monaco,2023-11-01,0,Actual
Monaco,2023-12-01,0,Actual
Monaco,2024-01-01,0,Actual
Monaco,2024-02-01,0,Actual
Monaco,2024-03-01,0,Actual
Monaco,2024-04-01,0,Actual
Monaco,2024-05-01,0,Actual
Monaco,2024-06-01,0,Actual
Monaco,2024-07-01,0,Actual
Monaco,2024-08-01,0,Actual
Monaco,2024-09-01,0,Actual
Monaco,2024-10-01,0,Actual
Monaco,2024-11-01,0,Actual
Monaco,2024-12-01,0,Actual
Monaco,2025-01-01,0,Forecast
Monaco,2025-02-01,0,Forecast
Monaco,2025-03-01,0,Forecast
Monaco,2025-04-01,0,Forecast
Monaco,2025-05-01,0,Forecast
Monaco,2025-06-01,0,Forecast
Monaco,2025-07-01,0,Forecast
Monaco,2025-08-01,0,Forecast
Monaco,2025-09-01,0,Forecast
Monaco,2025-10-01,0,Forecast
Monaco,2025-11-01,0,Forecast
Monaco,2025-12-01,0,Forecast
Monaco,2026-01-01,0,Forecast
Monaco,2026-02-01,0,Forecast
Monaco,2026-03-01,0,Forecast
Monaco,2026-04-01,0,Forecast
Monaco,2026-05-01,0,Forecast
Monaco,2026-06-01,0,Forecast
Monaco,2026-07-01,0,Forecast
Monaco,2026-08-01,0,Forecast
Monaco,2026-09-01,0,Forecast
Monaco,2026-10-01,0,Forecast
Monaco,2026-11-01,0,Forecast
Monaco,2026-12-01,0,Forecast
"Mongolia, People's Republic of",2022-01-01,20,Actual
"Mongolia, People's Republic of",2022-02-01,10,Actual
"Mongolia, People's Republic of",2022-03-01,5,Actual
"Mongolia, People's Republic of",2022-04-01,15,Actual
"Mongolia, People's Republic of",2022-05-01,10,Actual
"Mongolia, People's Republic of",2022-06-01,5,Actual
"Mongolia, People's Republic of",2022-07-01,10,Actual
"Mongolia, People's Republic of",2022-08-01,0,Actual
"Mongolia, People's Republic of",2022-09-01,0,Actual
"Mongolia, People's Republic of",2022-10-01,0,Actual
"Mongolia, People's Republic of",2022-11-01,0,Actual
"Mongolia, People's Republic of",2022-12-01,10,Actual
"Mongolia, People's Republic of",2023-01-01,10,Actual
"Mongolia, People's Republic of",2023-02-01,15,Actual
"Mongolia, People's Republic of",2023-03-01,20,Actual
"Mongolia, People's Republic of",2023-04-01,0,Actual
"Mongolia, People's Republic of",2023-05-01,10,Actual
"Mongolia, People's Republic of",2023-06-01,25,Actual
"Mongolia, People's Republic of",2023-07-01,20,Actual
"Mongolia, People's Republic of",2023-08-01,10,Actual
"Mongolia, People's Republic of",2023-09-01,10,Actual
"Mongolia, People's Republic of",2023-10-01,0,Actual
"Mongolia, People's Republic of",2023-11-01,10,Actual
"Mongolia, People's Republic of",2023-12-01,15,Actual
"Mongolia, People's Republic of",2024-01-01,10,Actual
"Mongolia, People's Republic of",2024-02-01,10,Actual
"Mongolia, People's Republic of",2024-03-01,5,Actual
"Mongolia, People's Republic of",2024-04-01,10,Actual
"Mongolia, People's Republic of",2024-05-01,20,Actual
"Mongolia, People's Republic of",2024-06-01,10,Actual
"Mongolia, People's Republic of",2024-07-01,10,Actual
"Mongolia, People's Republic of",2024-08-01,20,Actual
"Mongolia, People's Republic of",2024-09-01,20,Actual
"Mongolia, People's Republic of",2024-10-01,5,Actual
"Mongolia, People's Republic of",2024-11-01,5,Actual
"Mongolia, People's Republic of",2024-12-01,10,Actual
"Mongolia, People's Republic of",2025-01-01,18,Forecast
"Mongolia, People's Republic of",2025-02-01,15,Forecast
"Mongolia, People's Republic of",2025-03-01,12,Forecast
"Mongolia, People's Republic of",2025-04-01,12,Forecast
"Mongolia, People's Republic of",2025-05-01,15,Forecast
"Mongolia, People's Republic of",2025-06-01,14,Forecast
"Mongolia, People's Republic of",2025-07-01,14,Forecast
"Mongolia, People's Republic of",2025-08-01,14,Forecast
"Mongolia, People's Republic of",2025-09-01,13,Forecast
"Mongolia, People's Republic of",2025-10-01,9,Forecast
"Mongolia, People's Republic of",2025-11-01,10,Forecast
"Mongolia, People's Republic of",2025-12-01,13,Forecast
"Mongolia, People's Republic of",2026-01-01,17,Forecast
"Mongolia, People's Republic of",2026-02-01,16,Forecast
"Mongolia, People's Republic of",2026-03-01,15,Forecast
"Mongolia, People's Republic of",2026-04-01,13,Forecast
"Mongolia, People's Republic of",2026-05-01,16,Forecast
"Mongolia, People's Republic of",2026-06-01,16,Forecast
"Mongolia, People's Republic of",2026-07-01,16,Forecast
"Mongolia, People's Republic of",2026-08-01,14,Forecast
"Mongolia, People's Republic of",2026-09-01,14,Forecast
"Mongolia, People's Republic of",2026-10-01,10,Forecast
"Mongolia, People's Republic of",2026-11-01,12,Forecast
"Mongolia, People's Republic of",2026-12-01,15,Forecast
"Montenegro, Republic of",2022-01-01,0,Actual
"Montenegro, Republic of",2022-02-01,0,Actual
"Montenegro, Republic of",2022-03-01,0,Actual
"Montenegro, Republic of",2022-04-01,0,Actual
"Montenegro, Republic of",2022-05-01,0,Actual
"Montenegro, Republic of",2022-06-01,0,Actual
"Montenegro, Republic of",2022-07-01,0,Actual
"Montenegro, Republic of",2022-08-01,0,Actual
"Montenegro, Republic of",2022-09-01,0,Actual
"Montenegro, Republic of",2022-10-01,0,Actual
"Montenegro, Republic of",2022-11-01,0,Actual
"Montenegro, Republic of",2022-12-01,0,Actual
"Montenegro, Republic of",2023-01-01,0,Actual
"Montenegro, Republic of",2023-02-01,0,Actual
"Montenegro, Republic of",2023-03-01,0,Actual
"Montenegro, Republic of",2023-04-01,0,Actual
"Montenegro, Republic of",2023-05-01,0,Actual
"Montenegro, Republic of",2023-06-01,0,Actual
"Montenegro, Republic of",2023-07-01,0,Actual
"Montenegro, Republic of",2023-08-01,0,Actual
"Montenegro, Republic of",2023-09-01,0,Actual
"Montenegro, Republic of",2023-10-01,0,Actual
"Montenegro, Republic of",2023-11-01,0,Actual
"Montenegro, Republic of",2023-12-01,0,Actual
"Montenegro, Republic of",2024-01-01,0,Actual
"Montenegro, Republic of",2024-02-01,0,Actual
"Montenegro, Republic of",2024-03-01,0,Actual
"Montenegro, Republic of",2024-04-01,5,Actual
"Montenegro, Republic of",2024-05-01,0,Actual
"Montenegro, Republic of",2024-06-01,0,Actual
"Montenegro, Republic of",2024-07-01,5,Actual
"Montenegro, Republic of",2024-08-01,0,Actual
"Montenegro, Republic of",2024-09-01,0,Actual
"Montenegro, Republic of",2024-10-01,0,Actual
"Montenegro, Republic of",2024-11-01,0,Actual
"Montenegro, Republic of",2024-12-01,0,Actual
Morocco,2022-01-01,205,Actual
Morocco,2022-02-01,315,Actual
Morocco,2022-03-01,420,Actual
Morocco,2022-04-01,400,Actual
Morocco,2022-05-01,545,Actual
Morocco,2022-06-01,640,Actual
Morocco,2022-07-01,810,Actual
Morocco,2022-08-01,520,Actual
Morocco,2022-09-01,920,Actual
Morocco,2022-10-01,575,Actual
Morocco,2022-11-01,515,Actual
Morocco,2022-12-01,515,Actual
Morocco,2023-01-01,370,Actual
Morocco,2023-02-01,450,Actual
Morocco,2023-03-01,480,Actual
Morocco,2023-04-01,455,Actual
Morocco,2023-05-01,520,Actual
Morocco,2023-06-01,685,Actual
Morocco,2023-07-01,830,Actual
Morocco,2023-08-01,395,Actual
Morocco,2023-09-01,705,Actual
Morocco,2023-10-01,580,Actual
Morocco,2023-11-01,500,Actual
Morocco,2023-12-01,435,Actual
Morocco,2024-01-01,470,Actual
Morocco,2024-02-01,525,Actual
Morocco,2024-03-01,405,Actual
Morocco,2024-04-01,730,Actual
Morocco,2024-05-01,670,Actual
Morocco,2024-06-01,875,Actual
Morocco,2024-07-01,1020,Actual
Morocco,2024-08-01,635,Actual
Morocco,2024-09-01,705,Actual
Morocco,2024-10-01,580,Actual
Morocco,2024-11-01,570,Actual
Morocco,2024-12-01,450,Actual
Morocco,2025-01-01,478,Forecast
Morocco,2025-02-01,535,Forecast
Morocco,2025-03-01,486,Forecast
Morocco,2025-04-01,636,Forecast
Morocco,2025-05-01,636,Forecast
Morocco,2025-06-01,765,Forecast
Morocco,2025-07-01,880,Forecast
Morocco,2025-08-01,602,Forecast
Morocco,2025-09-01,736,Forecast
Morocco,2025-10-01,614,Forecast
Morocco,2025-11-01,594,Forecast
Morocco,2025-12-01,530,Forecast
Morocco,2026-01-01,501,Forecast
Morocco,2026-02-01,555,Forecast
Morocco,2026-03-01,534,Forecast
Morocco,2026-04-01,651,Forecast
Morocco,2026-05-01,667,Forecast
Morocco,2026-06-01,793,Forecast
Morocco,2026-07-01,908,Forecast
Morocco,2026-08-01,624,Forecast
Morocco,2026-09-01,776,Forecast
Morocco,2026-10-01,645,Forecast
Morocco,2026-11-01,615,Forecast
Morocco,2026-12-01,555,Forecast
Mozambique,2022-01-01,0,Actual
Mozambique,2022-02-01,0,Actual
Mozambique,2022-03-01,0,Actual
Mozambique,2022-04-01,0,Actual
Mozambique,2022-05-01,0,Actual
Mozambique,2022-06-01,0,Actual
Mozambique,2022-07-01,0,Actual
Mozambique,2022-08-01,0,Actual
Mozambique,2022-09-01,0,Actual
Mozambique,2022-10-01,0,Actual
Mozambique,2022-11-01,0,Actual
Mozambique,2022-12-01,0,Actual
Mozambique,2023-01-01,5,Actual
Mozambique,2023-02-01,0,Actual
Mozambique,2023-03-01,0,Actual
Mozambique,2023-04-01,0,Actual
Mozambique,2023-05-01,0,Actual
Mozambique,2023-06-01,0,Actual
Mozambique,2023-07-01,0,Actual
Mozambique,2023-08-01,0,Actual
Mozambique,2023-09-01,0,Actual
Mozambique,2023-10-01,0,Actual
Mozambique,2023-11-01,0,Actual
Mozambique,2023-12-01,0,Actual
Mozambique,2024-01-01,0,Actual
Mozambique,2024-02-01,0,Actual
Mozambique,2024-03-01,0,Actual
Mozambique,2024-04-01,5,Actual
Mozambique,2024-05-01,0,Actual
Mozambique,2024-06-01,0,Actual
Mozambique,2024-07-01,0,Actual
Mozambique,2024-08-01,0,Actual
Mozambique,2024-09-01,0,Actual
Mozambique,2024-10-01,0,Actual
Mozambique,2024-11-01,0,Actual
Mozambique,2024-12-01,0,Actual
Mozambique,2025-01-01,1,Forecast
Mozambique,2025-02-01,0,Forecast
Mozambique,2025-03-01,0,Forecast
Mozambique,2025-04-01,1,Forecast
Mozambique,2025-05-01,0,Forecast
Mozambique,2025-06-01,0,Forecast
Mozambique,2025-07-01,0,Forecast
Mozambique,2025-08-01,0,Forecast
Mozambique,2025-09-01,0,Forecast
Mozambique,2025-10-01,0,Forecast
Mozambique,2025-11-01,0,Forecast
Mozambique,2025-12-01,0,Forecast
Mozambique,2026-01-01,1,Forecast
Mozambique,2026-02-01,0,Forecast
Mozambique,2026-03-01,0,Forecast
Mozambique,2026-04-01,1,Forecast
Mozambique,2026-05-01,0,Forecast
Mozambique,2026-06-01,0,Forecast
Mozambique,2026-07-01,0,Forecast
Mozambique,2026-08-01,0,Forecast
Mozambique,2026-09-01,0,Forecast
Mozambique,2026-10-01,0,Forecast
Mozambique,2026-11-01,0,Forecast
Mozambique,2026-12-01,0,Forecast
Myanmar (Burma),2022-01-01,20,Actual
Myanmar (Burma),2022-02-01,15,Actual
Myanmar (Burma),2022-03-01,15,Actual
Myanmar (Burma),2022-04-01,10,Actual
Myanmar (Burma),2022-05-01,10,Actual
Myanmar (Burma),2022-06-01,15,Actual
Myanmar (Burma),2022-07-01,25,Actual
Myanmar (Burma),2022-08-01,15,Actual
Myanmar (Burma),2022-09-01,35,Actual
Myanmar (Burma),2022-10-01,10,Actual
Myanmar (Burma),2022-11-01,10,Actual
Myanmar (Burma),2022-12-01,10,Actual
Myanmar (Burma),2023-01-01,5,Actual
Myanmar (Burma),2023-02-01,5,Actual
Myanmar (Burma),2023-03-01,25,Actual
Myanmar (Burma),2023-04-01,0,Actual
Myanmar (Burma),2023-05-01,15,Actual
Myanmar (Burma),2023-06-01,45,Actual
Myanmar (Burma),2023-07-01,20,Actual
Myanmar (Burma),2023-08-01,20,Actual
Myanmar (Burma),2023-09-01,20,Actual
Myanmar (Burma),2023-10-01,40,Actual
Myanmar (Burma),2023-11-01,30,Actual
Myanmar (Burma),2023-12-01,30,Actual
Myanmar (Burma),2024-01-01,30,Actual
Myanmar (Burma),2024-02-01,15,Actual
Myanmar (Burma),2024-03-01,15,Actual
Myanmar (Burma),2024-04-01,30,Actual
Myanmar (Burma),2024-05-01,50,Actual
Myanmar (Burma),2024-06-01,55,Actual
Myanmar (Burma),2024-07-01,25,Actual
Myanmar (Burma),2024-08-01,10,Actual
Myanmar (Burma),2024-09-01,40,Actual
Myanmar (Burma),2024-10-01,25,Actual
Myanmar (Burma),2024-11-01,25,Actual
Myanmar (Burma),2024-12-01,15,Actual
Myanmar (Burma),2025-01-01,26,Forecast
Myanmar (Burma),2025-02-01,22,Forecast
Myanmar (Burma),2025-03-01,22,Forecast
Myanmar (Burma),2025-04-01,21,Forecast
Myanmar (Burma),2025-05-01,28,Forecast
Myanmar (Burma),2025-06-01,33,Forecast
Myanmar (Burma),2025-07-01,25,Forecast
Myanmar (Burma),2025-08-01,21,Forecast
Myanmar (Burma),2025-09-01,31,Forecast
Myanmar (Burma),2025-10-01,26,Forecast
Myanmar (Burma),2025-11-01,25,Forecast
Myanmar (Burma),2025-12-01,23,Forecast
Myanmar (Burma),2026-01-01,28,Forecast
Myanmar (Burma),2026-02-01,24,Forecast
Myanmar (Burma),2026-03-01,28,Forecast
Myanmar (Burma),2026-04-01,24,Forecast
Myanmar (Burma),2026-05-01,30,Forecast
Myanmar (Burma),2026-06-01,37,Forecast
Myanmar (Burma),2026-07-01,29,Forecast
Myanmar (Burma),2026-08-01,26,Forecast
Myanmar (Burma),2026-09-01,33,Forecast
Myanmar (Burma),2026-10-01,30,Forecast
Myanmar (Burma),2026-11-01,28,Forecast
Myanmar (Burma),2026-12-01,27,Forecast
Namibia,2022-01-01,15,Actual
Namibia,2022-02-01,10,Actual
Namibia,2022-03-01,0,Actual
Namibia,2022-04-01,5,Actual
Namibia,2022-05-01,10,Actual
Namibia,2022-06-01,0,Actual
Namibia,2022-07-01,10,Actual
Namibia,2022-08-01,0,Actual
Namibia,2022-09-01,5,Actual
Namibia,2022-10-01,0,Actual
Namibia,2022-11-01,5,Actual
Namibia,2022-12-01,0,Actual
Namibia,2023-01-01,20,Actual
Namibia,2023-02-01,10,Actual
Namibia,2023-03-01,5,Actual
Namibia,2023-04-01,0,Actual
Namibia,2023-05-01,5,Actual
Namibia,2023-06-01,5,Actual
Namibia,2023-07-01,10,Actual
Namibia,2023-08-01,0,Actual
Namibia,2023-09-01,0,Actual
Namibia,2023-10-01,0,Actual
Namibia,2023-11-01,0,Actual
Namibia,2023-12-01,5,Actual
Namibia,2024-01-01,10,Actual
Namibia,2024-02-01,0,Actual
Namibia,2024-03-01,5,Actual
Namibia,2024-04-01,5,Actual
Namibia,2024-05-01,0,Actual
Namibia,2024-06-01,5,Actual
Namibia,2024-07-01,0,Actual
Namibia,2024-08-01,5,Actual
Namibia,2024-09-01,10,Actual
Namibia,2024-10-01,0,Actual
Namibia,2024-11-01,0,Actual
Namibia,2024-12-01,0,Actual
Namibia,2025-01-01,9,Forecast
Namibia,2025-02-01,5,Forecast
Namibia,2025-03-01,3,Forecast
Namibia,2025-04-01,4,Forecast
Namibia,2025-05-01,3,Forecast
Namibia,2025-06-01,3,Forecast
Namibia,2025-07-01,4,Forecast
Namibia,2025-08-01,3,Forecast
Namibia,2025-09-01,6,Forecast
Namibia,2025-10-01,1,Forecast
Namibia,2025-11-01,2,Forecast
Namibia,2025-12-01,1,Forecast
Namibia,2026-01-01,9,Forecast
Namibia,2026-02-01,5,Forecast
Namibia,2026-03-01,3,Forecast
Namibia,2026-04-01,3,Forecast
Namibia,2026-05-01,4,Forecast
Namibia,2026-06-01,3,Forecast
Namibia,2026-07-01,5,Forecast
Namibia,2026-08-01,2,Forecast
Namibia,2026-09-01,3,Forecast
Namibia,2026-10-01,1,Forecast
Namibia,2026-11-01,2,Forecast
Namibia,2026-12-01,2,Forecast
Nepal,2022-01-01,135,Actual
Nepal,2022-02-01,135,Actual
Nepal,2022-03-01,130,Actual
Nepal,2022-04-01,95,Actual
Nepal,2022-05-01,130,Actual
Nepal,2022-06-01,140,Actual
Nepal,2022-07-01,120,Actual
Nepal,2022-08-01,95,Actual
Nepal,2022-09-01,120,Actual
Nepal,2022-10-01,105,Actual
Nepal,2022-11-01,110,Actual
Nepal,2022-12-01,115,Actual
Nepal,2023-01-01,190,Actual
Nepal,2023-02-01,170,Actual
Nepal,2023-03-01,140,Actual
Nepal,2023-04-01,95,Actual
Nepal,2023-05-01,215,Actual
Nepal,2023-06-01,165,Actual
Nepal,2023-07-01,145,Actual
Nepal,2023-08-01,145,Actual
Nepal,2023-09-01,150,Actual
Nepal,2023-10-01,110,Actual
Nepal,2023-11-01,105,Actual
Nepal,2023-12-01,135,Actual
Nepal,2024-01-01,225,Actual
Nepal,2024-02-01,150,Actual
Nepal,2024-03-01,160,Actual
Nepal,2024-04-01,215,Actual
Nepal,2024-05-01,205,Actual
Nepal,2024-06-01,185,Actual
Nepal,2024-07-01,205,Actual
Nepal,2024-08-01,145,Actual
Nepal,2024-09-01,120,Actual
Nepal,2024-10-01,125,Actual
Nepal,2024-11-01,140,Actual
Nepal,2024-12-01,125,Actual
Nepal,2025-01-01,183,Forecast
Nepal,2025-02-01,174,Forecast
Nepal,2025-03-01,168,Forecast
Nepal,2025-04-01,175,Forecast
Nepal,2025-05-01,188,Forecast
Nepal,2025-06-01,178,Forecast
Nepal,2025-07-01,183,Forecast
Nepal,2025-08-01,157,Forecast
Nepal,2025-09-01,156,Forecast
Nepal,2025-10-01,151,Forecast
Nepal,2025-11-01,158,Forecast
Nepal,2025-12-01,154,Forecast
Nepal,2026-01-01,194,Forecast
Nepal,2026-02-01,185,Forecast
Nepal,2026-03-01,179,Forecast
Nepal,2026-04-01,172,Forecast
Nepal,2026-05-01,200,Forecast
Nepal,2026-06-01,189,Forecast
Nepal,2026-07-01,184,Forecast
Nepal,2026-08-01,171,Forecast
Nepal,2026-09-01,173,Forecast
Nepal,2026-10-01,163,Forecast
Nepal,2026-11-01,165,Forecast
Nepal,2026-12-01,169,Forecast
New Caledonia,2022-01-01,0,Actual
New Caledonia,2022-02-01,0,Actual
New Caledonia,2022-03-01,0,Actual
New Caledonia,2022-04-01,0,Actual
New Caledonia,2022-05-01,0,Actual
New Caledonia,2022-06-01,0,Actual
New Caledonia,2022-07-01,0,Actual
New Caledonia,2022-08-01,0,Actual
New Caledonia,2022-09-01,0,Actual
New Caledonia,2022-10-01,0,Actual
New Caledonia,2022-11-01,0,Actual
New Caledonia,2022-12-01,0,Actual
New Caledonia,2023-01-01,0,Actual
New Caledonia,2023-02-01,0,Actual
New Caledonia,2023-03-01,0,Actual
New Caledonia,2023-04-01,0,Actual
New Caledonia,2023-05-01,0,Actual
New Caledonia,2023-06-01,0,Actual
New Caledonia,2023-07-01,0,Actual
New Caledonia,2023-08-01,0,Actual
New Caledonia,2023-09-01,0,Actual
New Caledonia,2023-10-01,0,Actual
New Caledonia,2023-11-01,0,Actual
New Caledonia,2023-12-01,0,Actual
New Caledonia,2024-01-01,0,Actual
New Caledonia,2024-02-01,0,Actual
New Caledonia,2024-03-01,0,Actual
New Caledonia,2024-04-01,0,Actual
New Caledonia,2024-05-01,0,Actual
New Caledonia,2024-06-01,0,Actual
New Caledonia,2024-07-01,0,Actual
New Caledonia,2024-08-01,0,Actual
New Caledonia,2024-09-01,0,Actual
New Caledonia,2024-10-01,0,Actual
New Caledonia,2024-11-01,0,Actual
New Caledonia,2024-12-01,0,Actual
New Caledonia,2025-01-01,0,Forecast
New Caledonia,2025-02-01,0,Forecast
New Caledonia,2025-03-01,0,Forecast
New Caledonia,2025-04-01,0,Forecast
New Caledonia,2025-05-01,0,Forecast
New Caledonia,2025-06-01,0,Forecast
New Caledonia,2025-07-01,0,Forecast
New Caledonia,2025-08-01,0,Forecast
New Caledonia,2025-09-01,0,Forecast
New Caledonia,2025-10-01,0,Forecast
New Caledonia,2025-11-01,0,Forecast
New Caledonia,2025-12-01,0,Forecast
New Caledonia,2026-01-01,0,Forecast
New Caledonia,2026-02-01,0,Forecast
New Caledonia,2026-03-01,0,Forecast
